po_id,po_date,supplier_id,part_id,warehouse,quantity_ordered,quantity_received,unit_cost,expected_delivery_date,actual_delivery_date,order_status,quantity_shortage,delivery_delay_days,order_value
PO00692,2025-12-09,S011,P022,Chennai,431,431,4500.0,2025-12-21,2025-12-22,Delivered,0,1,1939500.0
PO00693,2026-02-16,S013,P021,Coimbatore,870,870,22000.0,2026-03-08,2026-03-10,Delivered,0,2,19140000.0
PO00694,2025-04-06,S025,P043,Coimbatore,273,273,8500.0,2025-04-18,2025-04-27,Late,0,9,2320500.0
PO00695,2025-08-07,S020,P034,Coimbatore,1539,1539,16000.0,2025-08-27,2025-08-28,Delivered,0,1,24624000.0
PO00696,2025-11-04,S026,P041,Hosur,1779,1779,58000.0,2025-11-22,2025-11-21,Delivered,0,-1,103182000.0
PO00697,2025-11-11,S007,P011,Chengalpattu,1346,1346,48000.0,2025-12-09,2025-12-07,Delivered,0,-2,64608000.0
PO00698,2025-05-11,S014,P027,Chennai,1960,1404,3500.0,2025-05-25,2025-05-24,Partial,556,-1,6860000.0
PO00699,2025-03-04,S026,P044,Chennai,698,698,15500.0,2025-03-23,2025-04-05,Late,0,13,10819000.0
PO00700,2026-03-01,S006,P011,Hosur,1700,1029,45000.0,2026-03-25,2026-04-02,Late + Partial,671,8,76500000.0
PO00701,2026-05-24,S014,P026,Coimbatore,1060,1060,4500.0,2026-06-07,2026-06-20,Late,0,13,4770000.0
PO00702,2026-01-05,S010,P016,Coimbatore,1279,1279,32000.0,2026-01-30,2026-01-29,Delivered,0,-1,40928000.0
PO00703,2025-08-17,S015,P029,Chennai,604,604,280.0,2025-09-04,2025-09-06,Delivered,0,2,169120.0
PO00704,2025-07-10,S019,P032,Chengalpattu,1961,1961,5000.0,2025-07-26,2025-07-28,Delivered,0,2,9805000.0
PO00705,2026-04-17,S005,P013,Hosur,261,261,28000.0,2026-05-07,2026-05-07,Delivered,0,0,7308000.0
PO00706,2025-07-02,S001,P010,Coimbatore,1949,1949,4200.0,2025-07-17,2025-07-17,Delivered,0,0,8185800.0
PO00707,2025-02-17,S016,P028,Coimbatore,1250,911,8000.0,2025-03-11,2025-03-12,Partial,339,1,10000000.0
PO00708,2026-03-15,S015,P025,Coimbatore,871,871,13500.0,2026-04-02,2026-04-02,Delivered,0,0,11758500.0
PO00709,2026-02-10,S013,P021,Chengalpattu,1653,1653,22000.0,2026-03-02,2026-03-02,Delivered,0,0,36366000.0
PO00710,2026-04-11,S020,P034,Hosur,203,203,16000.0,2026-05-01,2026-05-07,Late,0,6,3248000.0
PO00711,2026-08-11,S024,P039,Chengalpattu,1526,1526,2100.0,2026-09-03,2026-09-04,Delivered,0,1,3204600.0
PO00712,2025-10-01,S017,P031,Hosur,356,356,8500.0,2025-10-11,2025-10-12,Delivered,0,1,3026000.0
PO00713,2026-02-25,S025,P044,Coimbatore,1523,1523,14000.0,2026-03-10,2026-03-12,Delivered,0,2,21322000.0
PO00714,2025-05-29,S009,P016,Chennai,1999,1999,30000.0,2025-06-19,2025-06-20,Delivered,0,1,59970000.0
PO00715,2026-04-14,S009,P017,Coimbatore,1505,1505,8200.0,2026-05-05,2026-05-05,Delivered,0,0,12341000.0
PO00716,2025-07-24,S008,P018,Chengalpattu,1816,1816,16000.0,2025-08-11,2025-08-12,Delivered,0,1,29056000.0
PO00717,2025-10-16,S024,P038,Coimbatore,1750,1750,10500.0,2025-11-08,2025-11-09,Delivered,0,1,18375000.0
PO00718,2026-06-30,S014,P026,Chennai,142,142,4500.0,2026-07-14,2026-07-19,Late,0,5,639000.0
PO00719,2025-09-24,S001,P008,Hosur,373,373,1800.0,2025-10-09,2025-10-11,Delivered,0,2,671400.0
PO00720,2025-12-31,S002,P008,Chennai,1061,1061,1950.0,2026-01-19,2026-01-17,Delivered,0,-2,2068950.0
PO00721,2025-08-03,S016,P025,Coimbatore,655,655,14500.0,2025-08-25,2025-08-27,Delivered,0,2,9497500.0
PO00722,2025-11-03,S021,P034,Coimbatore,1568,1568,18000.0,2025-11-27,2025-11-29,Delivered,0,2,28224000.0
PO00723,2025-08-26,S011,P023,Chengalpattu,1224,1224,3500.0,2025-09-07,2025-09-07,Delivered,0,0,4284000.0
PO00724,2026-03-05,S019,P031,Chengalpattu,505,505,9500.0,2026-03-20,2026-03-19,Delivered,0,-1,4797500.0
PO00725,2026-06-06,S001,P003,Coimbatore,1701,1174,3200.0,2026-06-21,2026-06-22,Partial,527,1,5443200.0
PO00726,2026-06-21,S015,P026,Hosur,1352,1352,5000.0,2026-07-09,2026-07-17,Late,0,8,6760000.0
PO00727,2025-09-04,S026,P042,Coimbatore,1344,1344,13500.0,2025-09-22,2025-09-22,Delivered,0,0,18144000.0
PO00728,2026-02-24,S021,P034,Coimbatore,1577,1577,18000.0,2026-03-20,2026-03-19,Delivered,0,-1,28386000.0
PO00729,2025-08-12,S005,P013,Chennai,1881,1881,28000.0,2025-09-01,2025-09-03,Delivered,0,2,52668000.0
PO00730,2026-02-16,S002,P007,Chengalpattu,725,725,3500.0,2026-03-06,2026-03-06,Delivered,0,0,2537500.0
PO00731,2025-12-20,S012,P021,Chengalpattu,865,602,20000.0,2026-01-05,2026-01-14,Late + Partial,263,9,17300000.0
PO00732,2026-08-15,S002,P004,Chengalpattu,1379,1379,19500.0,2026-09-04,2026-09-16,Late,0,12,26890500.0
PO00733,2025-02-23,S011,P022,Chennai,430,430,4500.0,2025-03-07,2025-03-08,Delivered,0,1,1935000.0
PO00734,2025-10-19,S001,P007,Chennai,947,524,3200.0,2025-11-03,2025-11-10,Late + Partial,423,7,3030400.0
PO00735,2025-12-30,S018,P030,Chennai,1411,1411,9000.0,2026-01-16,2026-01-16,Delivered,0,0,12699000.0
PO00736,2025-08-17,S026,P042,Chennai,1318,919,13500.0,2025-09-04,2025-09-08,Late + Partial,399,4,17793000.0
PO00737,2025-10-18,S026,P044,Coimbatore,558,558,15500.0,2025-11-06,2025-11-05,Delivered,0,-1,8649000.0
PO00738,2025-09-24,S001,P006,Hosur,1016,906,8500.0,2025-10-09,2025-10-20,Late + Partial,110,11,8636000.0
PO00739,2026-03-29,S020,P036,Chennai,723,723,6000.0,2026-04-18,2026-04-20,Delivered,0,2,4338000.0
PO00740,2025-09-27,S018,P030,Coimbatore,998,998,9000.0,2025-10-14,2025-10-25,Late,0,11,8982000.0
PO00741,2026-04-11,S009,P019,Hosur,665,596,3500.0,2026-05-02,2026-05-08,Late + Partial,69,6,2327500.0
PO00742,2025-07-03,S001,P005,Chengalpattu,1337,1337,15000.0,2025-07-19,2025-07-20,Delivered,0,1,20055000.0
PO00743,2025-03-06,S002,P005,Chennai,1738,1738,16500.0,2025-03-25,2025-03-23,Delivered,0,-2,28677000.0
PO00744,2026-01-04,S021,P036,Coimbatore,1284,1284,7000.0,2026-01-28,2026-01-29,Delivered,0,1,8988000.0
PO00745,2026-05-07,S021,P034,Chengalpattu,1027,1027,18000.0,2026-05-31,2026-06-13,Late,0,13,18486000.0
PO00746,2025-07-14,S016,P025,Hosur,730,730,14500.0,2025-08-05,2025-08-11,Late,0,6,10585000.0
PO00747,2025-06-14,S008,P016,Chengalpattu,1340,1340,28000.0,2025-07-02,2025-07-02,Delivered,0,0,37520000.0
PO00748,2025-08-11,S011,P023,Hosur,1112,1112,3500.0,2025-08-23,2025-08-21,Delivered,0,-2,3892000.0
PO00749,2026-05-29,S012,P023,Chengalpattu,690,690,3800.0,2026-06-14,2026-06-23,Late,0,9,2622000.0
PO00750,2025-06-09,S001,P005,Coimbatore,1899,1899,15000.0,2025-06-25,2025-07-02,Late,0,7,28485000.0
PO00751,2026-06-08,S009,P018,Chennai,923,923,17500.0,2026-06-30,2026-06-28,Delivered,0,-2,16152500.0
PO00752,2026-01-20,S008,P016,Chennai,1042,1042,28000.0,2026-02-07,2026-02-08,Delivered,0,1,29176000.0
PO00753,2025-09-06,S025,P044,Coimbatore,306,306,14000.0,2025-09-19,2025-09-20,Delivered,0,1,4284000.0
PO00754,2025-03-06,S002,P004,Chengalpattu,168,131,19500.0,2025-03-26,2025-03-27,Partial,37,1,3276000.0
PO00755,2025-09-14,S002,P004,Coimbatore,1536,1536,19500.0,2025-10-04,2025-10-02,Delivered,0,-2,29952000.0
PO00756,2026-06-04,S013,P021,Chennai,1433,1433,22000.0,2026-06-24,2026-06-26,Delivered,0,2,31526000.0
PO00757,2026-03-01,S002,P007,Chennai,762,762,3500.0,2026-03-19,2026-03-18,Delivered,0,-1,2667000.0
PO00758,2026-07-26,S020,P034,Coimbatore,444,404,16000.0,2026-08-15,2026-08-17,Partial,40,2,7104000.0
PO00759,2025-10-12,S012,P021,Chengalpattu,853,853,20000.0,2025-10-28,2025-11-11,Late,0,14,17060000.0
PO00760,2025-02-28,S002,P009,Hosur,1869,1869,7000.0,2025-03-20,2025-03-31,Late,0,11,13083000.0
PO00761,2025-09-13,S001,P004,Hosur,1624,1624,18000.0,2025-09-30,2025-10-01,Delivered,0,1,29232000.0
PO00762,2025-08-11,S023,P039,Chengalpattu,1404,983,1800.0,2025-08-29,2025-08-28,Partial,421,-1,2527200.0
PO00763,2025-05-13,S015,P026,Chengalpattu,1463,1463,5000.0,2025-05-31,2025-06-05,Late,0,5,7315000.0
PO00764,2025-10-02,S001,P001,Hosur,787,787,85000.0,2025-10-17,2025-10-16,Delivered,0,-1,66895000.0
PO00765,2025-11-16,S013,P024,Hosur,1145,1145,1100.0,2025-12-05,2025-12-07,Delivered,0,2,1259500.0
PO00766,2025-11-30,S012,P021,Hosur,601,601,20000.0,2025-12-16,2025-12-14,Delivered,0,-2,12020000.0
PO00767,2025-03-24,S024,P039,Hosur,362,362,2100.0,2025-04-16,2025-04-17,Delivered,0,1,760200.0
PO00768,2025-06-13,S002,P001,Chennai,501,501,88000.0,2025-07-01,2025-07-04,Late,0,3,44088000.0
PO00769,2026-08-10,S002,P008,Coimbatore,1028,1028,1950.0,2026-08-29,2026-08-30,Delivered,0,1,2004600.0
PO00770,2026-07-16,S002,P005,Coimbatore,1725,1725,16500.0,2026-08-04,2026-08-06,Delivered,0,2,28462500.0
PO00771,2025-11-03,S001,P006,Chennai,1316,1316,8500.0,2025-11-18,2025-11-21,Late,0,3,11186000.0
PO00772,2025-08-14,S002,P003,Hosur,363,223,3400.0,2025-09-01,2025-08-31,Partial,140,-1,1234200.0
PO00773,2025-05-18,S001,P006,Chengalpattu,519,519,8500.0,2025-06-02,2025-06-05,Late,0,3,4411500.0
PO00774,2025-01-06,S017,P030,Coimbatore,1133,1133,7500.0,2025-01-16,2025-01-16,Delivered,0,0,8497500.0
PO00775,2025-08-13,S015,P029,Hosur,886,886,280.0,2025-08-31,2025-09-01,Delivered,0,1,248080.0
PO00776,2025-06-03,S026,P043,Hosur,1015,1015,9500.0,2025-06-21,2025-06-21,Delivered,0,0,9642500.0
PO00777,2026-04-08,S019,P032,Chengalpattu,1937,1181,5000.0,2026-04-24,2026-04-26,Partial,756,2,9685000.0
PO00778,2025-08-23,S001,P005,Chennai,1547,1547,15000.0,2025-09-08,2025-09-08,Delivered,0,0,23205000.0
PO00779,2026-06-27,S001,P008,Hosur,1224,1224,1800.0,2026-07-12,2026-07-10,Delivered,0,-2,2203200.0
PO00780,2025-01-23,S007,P014,Chengalpattu,842,662,20000.0,2025-02-17,2025-02-20,Partial,180,3,16840000.0
PO00781,2026-07-25,S011,P024,Coimbatore,711,711,900.0,2026-08-06,2026-08-04,Delivered,0,-2,639900.0
PO00782,2025-07-21,S012,P022,Chennai,1241,1241,5000.0,2025-08-06,2025-08-09,Late,0,3,6205000.0
PO00783,2025-11-29,S017,P031,Chennai,1743,1743,8500.0,2025-12-09,2025-12-08,Delivered,0,-1,14815500.0
PO00784,2025-07-30,S005,P012,Chennai,1116,649,14000.0,2025-08-17,2025-08-29,Late + Partial,467,12,15624000.0
PO00785,2026-06-21,S002,P006,Chengalpattu,1701,1701,9000.0,2026-07-09,2026-07-20,Late,0,11,15309000.0
PO00786,2026-06-04,S026,P041,Chengalpattu,1191,1191,58000.0,2026-06-22,2026-07-04,Late,0,12,69078000.0
PO00787,2025-09-20,S015,P025,Coimbatore,1147,920,13500.0,2025-10-08,2025-10-18,Late + Partial,227,10,15484500.0
PO00788,2025-05-17,S008,P020,Coimbatore,1771,1771,1800.0,2025-06-03,2025-06-05,Delivered,0,2,3187800.0
PO00789,2026-08-26,S014,P026,Hosur,400,400,4500.0,2026-09-09,2026-09-08,Delivered,0,-1,1800000.0
PO00790,2026-06-22,S007,P011,Chengalpattu,671,671,48000.0,2026-07-20,2026-08-01,Late,0,12,32208000.0
PO00791,2025-07-27,S001,P009,Hosur,728,728,6500.0,2025-08-12,2025-08-10,Delivered,0,-2,4732000.0
PO00792,2025-11-09,S011,P024,Hosur,279,231,900.0,2025-11-21,2025-11-25,Late + Partial,48,4,251100.0
PO00793,2026-02-11,S024,P038,Hosur,1159,1159,10500.0,2026-03-06,2026-03-08,Delivered,0,2,12169500.0
PO00794,2025-08-15,S015,P025,Hosur,1315,1315,13500.0,2025-09-02,2025-09-03,Delivered,0,1,17752500.0
PO00795,2026-05-21,S002,P004,Chengalpattu,732,732,19500.0,2026-06-10,2026-06-11,Delivered,0,1,14274000.0
PO00796,2025-06-22,S014,P026,Coimbatore,1253,821,4500.0,2025-07-06,2025-07-07,Partial,432,1,5638500.0
PO00797,2025-11-17,S009,P018,Chennai,1483,1483,17500.0,2025-12-09,2025-12-15,Late,0,6,25952500.0
PO00798,2026-04-24,S002,P010,Chennai,491,491,4500.0,2026-05-13,2026-05-15,Delivered,0,2,2209500.0
PO00799,2026-07-24,S020,P036,Coimbatore,882,720,6000.0,2026-08-13,2026-08-20,Late + Partial,162,7,5292000.0
PO00800,2026-01-06,S023,P039,Chengalpattu,772,772,1800.0,2026-01-24,2026-01-30,Late,0,6,1389600.0
PO00801,2025-09-22,S008,P019,Coimbatore,1772,1772,3200.0,2025-10-09,2025-10-07,Delivered,0,-2,5670400.0
PO00802,2026-04-25,S012,P023,Coimbatore,119,119,3800.0,2026-05-11,2026-05-09,Delivered,0,-2,452200.0
PO00803,2025-01-23,S025,P044,Chennai,1879,1879,14000.0,2025-02-05,2025-02-12,Late,0,7,26306000.0
PO00804,2025-08-24,S001,P010,Chennai,742,742,4200.0,2025-09-08,2025-09-22,Late,0,14,3116400.0
PO00805,2025-08-17,S021,P036,Chengalpattu,537,537,7000.0,2025-09-10,2025-09-08,Delivered,0,-2,3759000.0
PO00806,2026-07-24,S012,P022,Coimbatore,960,960,5000.0,2026-08-09,2026-08-11,Delivered,0,2,4800000.0
PO00807,2025-01-24,S005,P012,Coimbatore,1555,1286,14000.0,2025-02-11,2025-02-11,Partial,269,0,21770000.0
PO00808,2026-08-16,S025,P041,Coimbatore,653,653,55000.0,2026-08-28,2026-08-26,Delivered,0,-2,35915000.0
PO00809,2025-06-24,S002,P009,Chennai,1514,1514,7000.0,2025-07-14,2025-07-16,Delivered,0,2,10598000.0
PO00810,2026-06-19,S026,P041,Hosur,354,319,58000.0,2026-07-07,2026-07-10,Partial,35,3,20532000.0
PO00811,2025-03-12,S016,P025,Chengalpattu,345,345,14500.0,2025-04-03,2025-04-03,Delivered,0,0,5002500.0
PO00812,2026-05-02,S024,P040,Chengalpattu,1076,1076,4000.0,2026-05-25,2026-05-25,Delivered,0,0,4304000.0
PO00813,2025-12-06,S013,P024,Hosur,1170,1170,1100.0,2025-12-25,2025-12-23,Delivered,0,-2,1287000.0
PO00814,2026-03-14,S025,P042,Coimbatore,571,337,12000.0,2026-03-26,2026-04-06,Late + Partial,234,11,6852000.0
PO00815,2026-05-04,S012,P022,Chengalpattu,427,427,5000.0,2026-05-20,2026-05-24,Late,0,4,2135000.0
PO00816,2026-08-21,S002,P008,Coimbatore,1697,1697,1950.0,2026-09-09,2026-09-09,Delivered,0,0,3309150.0
PO00817,2026-06-14,S023,P040,Hosur,731,731,3500.0,2026-07-02,2026-07-08,Late,0,6,2558500.0
PO00818,2025-04-19,S025,P043,Chennai,1996,1996,8500.0,2025-05-01,2025-05-07,Late,0,6,16966000.0
PO00819,2026-01-14,S016,P027,Hosur,1499,1499,4000.0,2026-02-04,2026-02-11,Late,0,7,5996000.0
PO00820,2026-04-08,S020,P035,Hosur,196,134,8500.0,2026-04-28,2026-04-27,Partial,62,-1,1666000.0
PO00821,2026-07-18,S004,P002,Hosur,826,631,4500.0,2026-08-09,2026-08-12,Partial,195,3,3717000.0
PO00822,2025-06-30,S024,P038,Hosur,1749,1749,10500.0,2025-07-23,2025-07-24,Delivered,0,1,18364500.0
PO00823,2025-01-04,S006,P012,Hosur,895,895,15000.0,2025-01-26,2025-01-28,Delivered,0,2,13425000.0
PO00824,2026-06-09,S009,P019,Hosur,619,619,3500.0,2026-06-30,2026-07-10,Late,0,10,2166500.0
PO00825,2025-12-15,S019,P030,Chennai,231,231,8000.0,2025-12-30,2026-01-09,Late,0,10,1848000.0
PO00826,2026-03-31,S020,P037,Chengalpattu,1093,1093,12000.0,2026-04-20,2026-04-19,Delivered,0,-1,13116000.0
PO00827,2026-07-15,S014,P029,Hosur,1463,1463,250.0,2026-07-29,2026-07-28,Delivered,0,-1,365750.0
PO00828,2025-02-20,S014,P025,Hosur,325,325,12000.0,2025-03-06,2025-03-07,Delivered,0,1,3900000.0
PO00829,2026-01-12,S011,P024,Chengalpattu,1436,1436,900.0,2026-01-24,2026-01-25,Delivered,0,1,1292400.0
PO00830,2025-10-27,S019,P031,Hosur,935,935,9500.0,2025-11-11,2025-11-10,Delivered,0,-1,8882500.0
PO00831,2026-01-17,S005,P014,Coimbatore,1753,1753,18000.0,2026-02-06,2026-02-06,Delivered,0,0,31554000.0
PO00832,2026-07-12,S009,P016,Chennai,783,783,30000.0,2026-08-02,2026-08-03,Delivered,0,1,23490000.0
PO00833,2025-03-21,S007,P013,Hosur,493,493,31000.0,2025-04-16,2025-04-15,Delivered,0,-1,15283000.0
PO00834,2025-03-17,S020,P035,Coimbatore,1563,1437,8500.0,2025-04-06,2025-04-07,Partial,126,1,13285500.0
PO00835,2026-03-13,S026,P044,Hosur,1244,1034,15500.0,2026-04-01,2026-04-04,Partial,210,3,19282000.0
PO00836,2025-04-06,S009,P017,Chennai,1547,1547,8200.0,2025-04-27,2025-05-10,Late,0,13,12685400.0
PO00837,2025-08-31,S021,P036,Hosur,1661,1551,7000.0,2025-09-24,2025-09-23,Partial,110,-1,11627000.0
PO00838,2025-12-02,S024,P040,Chengalpattu,911,911,4000.0,2025-12-25,2025-12-24,Delivered,0,-1,3644000.0
PO00839,2025-11-07,S026,P045,Chennai,1993,1395,11500.0,2025-11-25,2025-11-25,Partial,598,0,22919500.0
PO00840,2025-06-29,S024,P039,Chengalpattu,730,730,2100.0,2025-07-22,2025-08-02,Late,0,11,1533000.0
PO00841,2026-08-02,S009,P016,Hosur,1522,1522,30000.0,2026-08-23,2026-08-21,Delivered,0,-2,45660000.0
PO00842,2025-08-29,S021,P034,Chennai,1097,1097,18000.0,2025-09-22,2025-09-20,Delivered,0,-2,19746000.0
PO00843,2025-05-23,S009,P017,Chennai,1860,1860,8200.0,2025-06-13,2025-06-15,Delivered,0,2,15252000.0
PO00844,2026-07-04,S008,P017,Hosur,1894,1894,7500.0,2026-07-21,2026-07-20,Delivered,0,-1,14205000.0
PO00845,2026-06-27,S016,P028,Chengalpattu,1087,1087,8000.0,2026-07-19,2026-07-17,Delivered,0,-2,8696000.0
PO00846,2025-05-21,S004,P002,Chengalpattu,1937,1937,4500.0,2025-06-12,2025-06-13,Delivered,0,1,8716500.0
PO00847,2025-06-20,S008,P016,Chengalpattu,589,589,28000.0,2025-07-08,2025-07-13,Late,0,5,16492000.0
PO00848,2025-08-19,S026,P045,Hosur,1997,1997,11500.0,2025-09-06,2025-09-05,Delivered,0,-1,22965500.0
PO00849,2025-12-07,S011,P021,Hosur,626,454,18000.0,2025-12-19,2025-12-27,Late + Partial,172,8,11268000.0
PO00850,2025-01-06,S002,P003,Hosur,648,648,3400.0,2025-01-24,2025-01-23,Delivered,0,-1,2203200.0
PO00851,2026-08-17,S003,P002,Hosur,1985,1336,4200.0,2026-09-11,2026-09-10,Partial,649,-1,8337000.0
PO00852,2025-01-29,S002,P005,Coimbatore,268,268,16500.0,2025-02-17,2025-02-24,Late,0,7,4422000.0
PO00853,2026-01-13,S021,P034,Chennai,1639,1639,18000.0,2026-02-06,2026-02-04,Delivered,0,-2,29502000.0
PO00854,2025-02-18,S025,P044,Chennai,1942,1942,14000.0,2025-03-03,2025-03-09,Late,0,6,27188000.0
PO00855,2025-04-02,S003,P002,Coimbatore,1803,1803,4200.0,2025-04-27,2025-04-25,Delivered,0,-2,7572600.0
PO00856,2025-03-29,S023,P040,Chengalpattu,1224,796,3500.0,2025-04-16,2025-04-26,Late + Partial,428,10,4284000.0
PO00857,2025-01-19,S020,P035,Coimbatore,1959,1959,8500.0,2025-02-08,2025-02-07,Delivered,0,-1,16651500.0
PO00858,2025-11-26,S002,P009,Coimbatore,1594,1594,7000.0,2025-12-16,2025-12-21,Late,0,5,11158000.0
PO00859,2025-09-15,S005,P011,Coimbatore,1223,1223,42000.0,2025-10-05,2025-10-05,Delivered,0,0,51366000.0
PO00860,2026-08-16,S022,P037,Hosur,1191,1191,13500.0,2026-09-12,2026-09-11,Delivered,0,-1,16078500.0
PO00861,2025-04-18,S015,P025,Chennai,950,950,13500.0,2025-05-06,2025-05-07,Delivered,0,1,12825000.0
PO00862,2025-03-08,S002,P007,Chennai,1950,1950,3500.0,2025-03-26,2025-03-26,Delivered,0,0,6825000.0
PO00863,2026-01-26,S012,P022,Hosur,182,182,5000.0,2026-02-11,2026-02-14,Late,0,3,910000.0
PO00864,2025-09-05,S014,P028,Chengalpattu,1613,1613,7000.0,2025-09-20,2025-09-22,Delivered,0,2,11291000.0
PO00865,2026-05-02,S009,P019,Coimbatore,1273,1082,3500.0,2026-05-23,2026-05-25,Partial,191,2,4455500.0
PO00866,2025-04-25,S011,P021,Chengalpattu,394,394,18000.0,2025-05-07,2025-05-07,Delivered,0,0,7092000.0
PO00867,2025-10-14,S026,P043,Coimbatore,1794,1794,9500.0,2025-11-01,2025-10-31,Delivered,0,-1,17043000.0
PO00868,2026-08-30,S003,P002,Hosur,1391,1391,4200.0,2026-09-24,2026-09-24,Delivered,0,0,5842200.0
PO00869,2026-03-19,S001,P009,Chennai,250,250,6500.0,2026-04-04,2026-04-02,Delivered,0,-2,1625000.0
PO00870,2025-07-25,S014,P027,Chengalpattu,1244,866,3500.0,2025-08-08,2025-08-07,Partial,378,-1,4354000.0
PO00871,2025-07-31,S002,P006,Chennai,1258,1258,9000.0,2025-08-18,2025-08-19,Delivered,0,1,11322000.0
PO00872,2026-01-03,S013,P021,Chennai,1615,1615,22000.0,2026-01-23,2026-02-01,Late,0,9,35530000.0
PO00873,2025-04-30,S002,P010,Coimbatore,700,700,4500.0,2025-05-19,2025-05-22,Late,0,3,3150000.0
PO00874,2025-05-28,S026,P042,Chennai,1628,1628,13500.0,2025-06-15,2025-06-15,Delivered,0,0,21978000.0
PO00875,2025-12-29,S025,P044,Chennai,1194,1194,14000.0,2026-01-11,2026-01-11,Delivered,0,0,16716000.0
PO00876,2025-05-13,S002,P010,Hosur,1099,855,4500.0,2025-06-01,2025-06-15,Late + Partial,244,14,4945500.0
PO00877,2025-07-06,S006,P011,Chengalpattu,1201,1201,45000.0,2025-07-30,2025-08-08,Late,0,9,54045000.0
PO00878,2026-05-18,S005,P012,Chennai,703,703,14000.0,2026-06-05,2026-06-03,Delivered,0,-2,9842000.0
PO00879,2026-07-09,S005,P011,Chengalpattu,709,709,42000.0,2026-07-29,2026-07-31,Delivered,0,2,29778000.0
PO00880,2025-08-03,S015,P029,Coimbatore,237,237,280.0,2025-08-21,2025-08-22,Delivered,0,1,66360.0
PO00881,2026-04-04,S026,P042,Chengalpattu,979,979,13500.0,2026-04-22,2026-05-02,Late,0,10,13216500.0
PO00882,2025-07-04,S001,P008,Hosur,134,134,1800.0,2025-07-19,2025-07-31,Late,0,12,241200.0
PO00883,2025-10-04,S005,P013,Chennai,1236,1236,28000.0,2025-10-24,2025-10-22,Delivered,0,-2,34608000.0
PO00884,2026-02-22,S022,P037,Chennai,304,304,13500.0,2026-03-21,2026-03-21,Delivered,0,0,4104000.0
PO00885,2025-03-30,S016,P027,Chennai,1706,945,4000.0,2025-04-20,2025-05-01,Late + Partial,761,11,6824000.0
PO00886,2025-10-24,S001,P008,Chengalpattu,606,606,1800.0,2025-11-08,2025-11-08,Delivered,0,0,1090800.0
PO00887,2025-02-17,S020,P036,Chennai,1093,1093,6000.0,2025-03-09,2025-03-21,Late,0,12,6558000.0
PO00888,2025-02-07,S025,P043,Coimbatore,1159,1159,8500.0,2025-02-19,2025-02-20,Delivered,0,1,9851500.0
PO00889,2025-05-28,S009,P017,Chennai,291,291,8200.0,2025-06-18,2025-07-02,Late,0,14,2386200.0
PO00890,2026-06-13,S024,P039,Chengalpattu,1775,1775,2100.0,2026-07-06,2026-07-04,Delivered,0,-2,3727500.0
PO00891,2026-08-24,S018,P030,Chengalpattu,168,168,9000.0,2026-09-10,2026-09-10,Delivered,0,0,1512000.0
PO00892,2026-06-19,S002,P007,Hosur,1005,1005,3500.0,2026-07-07,2026-07-14,Late,0,7,3517500.0
PO00893,2025-02-27,S009,P019,Hosur,1061,1061,3500.0,2025-03-20,2025-03-20,Delivered,0,0,3713500.0
PO00894,2026-02-28,S016,P025,Chennai,287,287,14500.0,2026-03-22,2026-03-21,Delivered,0,-1,4161500.0
PO00895,2026-05-22,S019,P031,Chennai,1768,1768,9500.0,2026-06-06,2026-06-04,Delivered,0,-2,16796000.0
PO00896,2026-03-29,S005,P012,Hosur,556,556,14000.0,2026-04-16,2026-04-18,Delivered,0,2,7784000.0
PO00897,2026-01-22,S012,P023,Coimbatore,1904,1904,3800.0,2026-02-07,2026-02-06,Delivered,0,-1,7235200.0
PO00898,2025-01-20,S008,P020,Hosur,1901,1901,1800.0,2025-02-06,2025-02-05,Delivered,0,-1,3421800.0
PO00899,2025-02-17,S002,P007,Coimbatore,845,845,3500.0,2025-03-07,2025-03-16,Late,0,9,2957500.0
PO00900,2026-04-13,S026,P044,Hosur,798,798,15500.0,2026-05-02,2026-05-09,Late,0,7,12369000.0
PO00901,2026-06-06,S013,P024,Chennai,946,946,1100.0,2026-06-25,2026-07-04,Late,0,9,1040600.0
PO00902,2026-04-01,S005,P013,Coimbatore,978,978,28000.0,2026-04-21,2026-04-20,Delivered,0,-1,27384000.0
PO00903,2026-08-13,S025,P041,Chengalpattu,788,788,55000.0,2026-08-25,2026-09-06,Late,0,12,43340000.0
PO00904,2026-01-09,S005,P011,Chennai,1394,1394,42000.0,2026-01-29,2026-02-03,Late,0,5,58548000.0
PO00905,2026-01-18,S014,P027,Chennai,717,717,3500.0,2026-02-01,2026-01-31,Delivered,0,-1,2509500.0
PO00906,2025-11-08,S025,P045,Chennai,1865,1865,10000.0,2025-11-20,2025-11-18,Delivered,0,-2,18650000.0
PO00907,2025-06-29,S019,P030,Chennai,1158,1158,8000.0,2025-07-14,2025-07-15,Delivered,0,1,9264000.0
PO00908,2025-06-25,S002,P008,Hosur,1730,1730,1950.0,2025-07-14,2025-07-16,Delivered,0,2,3373500.0
PO00909,2026-08-20,S001,P005,Coimbatore,820,820,15000.0,2026-09-05,2026-09-03,Delivered,0,-2,12300000.0
PO00910,2025-12-23,S023,P039,Chengalpattu,1363,1363,1800.0,2026-01-10,2026-01-09,Delivered,0,-1,2453400.0
PO00911,2026-01-31,S023,P038,Coimbatore,802,802,9500.0,2026-02-18,2026-02-19,Delivered,0,1,7619000.0
