transaction_id,transaction_date,part_id,warehouse,transaction_type,quantity,reference_id
TXN001195,2026-07-22,P026,Hosur,TRANSFER,887,TR00915
TXN001196,2025-04-24,P033,Chengalpattu,RECEIPT,893,PO00897
TXN001197,2025-11-17,P018,Chennai,ISSUE,179,MO00897
TXN001198,2026-05-07,P043,Chennai,TRANSFER,891,TR00061
TXN001199,2025-03-06,P027,Chengalpattu,RECEIPT,612,PO00586
TXN001200,2026-06-19,P006,Coimbatore,RECEIPT,391,PO01964
TXN001201,2025-06-11,P013,Coimbatore,ISSUE,814,MO01005
TXN001202,2025-11-23,P040,Hosur,ISSUE,608,MO02707
TXN001203,2025-03-22,P026,Hosur,RECEIPT,485,PO00652
TXN001204,2025-12-06,P044,Hosur,ISSUE,129,MO00438
TXN001205,2025-07-30,P011,Chennai,ISSUE,914,MO00902
TXN001206,2026-02-14,P021,Chennai,RECEIPT,461,PO00391
TXN001207,2025-04-07,P012,Chengalpattu,ADJUSTMENT,-65,ADJ00621
TXN001208,2025-03-10,P030,Chengalpattu,RECEIPT,829,PO01154
TXN001209,2026-08-22,P012,Hosur,RECEIPT,806,PO01655
TXN001210,2026-07-01,P021,Hosur,ISSUE,79,MO02627
TXN001211,2025-06-18,P004,Chennai,RECEIPT,681,PO01687
TXN001212,2025-10-14,P025,Coimbatore,TRANSFER,594,TR00043
TXN001213,2025-09-27,P038,Chennai,RECEIPT,180,PO01760
TXN001214,2025-03-31,P032,Coimbatore,ISSUE,226,MO00670
TXN001215,2025-07-28,P003,Chennai,ISSUE,97,MO02122
TXN001216,2025-02-25,P026,Coimbatore,ISSUE,720,MO02601
TXN001217,2025-10-11,P012,Coimbatore,ISSUE,721,MO02235
TXN001218,2025-10-19,P014,Hosur,RECEIPT,114,PO01223
TXN001219,2026-03-20,P043,Coimbatore,RECEIPT,790,PO01536
TXN001220,2025-03-15,P026,Hosur,RECEIPT,537,PO00101
TXN001221,2025-02-10,P018,Coimbatore,RECEIPT,429,PO00344
TXN001222,2025-08-17,P022,Hosur,RECEIPT,825,PO01154
TXN001223,2025-12-03,P020,Chennai,RECEIPT,273,PO00117
TXN001224,2025-12-07,P012,Chengalpattu,ISSUE,661,MO00695
TXN001225,2025-10-01,P013,Chengalpattu,RECEIPT,554,PO00496
TXN001226,2026-06-13,P023,Chennai,ISSUE,73,MO00157
TXN001227,2026-02-08,P030,Chengalpattu,ADJUSTMENT,19,ADJ00559
TXN001228,2025-03-20,P045,Chengalpattu,RECEIPT,155,PO01807
TXN001229,2026-06-22,P040,Chennai,TRANSFER,729,TR00154
TXN001230,2025-12-04,P007,Hosur,ADJUSTMENT,80,ADJ00131
TXN001231,2025-09-30,P044,Chennai,TRANSFER,929,TR00588
TXN001232,2025-02-18,P036,Chengalpattu,RECEIPT,567,PO00666
TXN001233,2025-02-15,P033,Chengalpattu,ISSUE,302,MO02916
TXN001234,2025-05-09,P033,Chengalpattu,TRANSFER,561,TR00537
TXN001235,2026-03-18,P044,Hosur,ISSUE,200,MO00487
TXN001236,2025-12-02,P045,Hosur,ISSUE,71,MO01358
TXN001237,2025-07-18,P023,Hosur,RECEIPT,161,PO00538
TXN001238,2026-03-12,P035,Chennai,ISSUE,68,MO02507
TXN001239,2026-07-15,P008,Hosur,TRANSFER,140,TR00730
TXN001240,2025-10-09,P022,Chennai,ISSUE,661,MO02972
TXN001241,2026-04-02,P008,Chengalpattu,RECEIPT,87,PO01103
TXN001242,2025-10-31,P009,Coimbatore,ISSUE,380,MO02178
TXN001243,2025-07-02,P015,Chengalpattu,ISSUE,268,MO01536
TXN001244,2026-07-10,P045,Hosur,ISSUE,509,MO00238
TXN001245,2025-10-05,P039,Chennai,TRANSFER,18,TR00524
TXN001246,2026-01-08,P006,Coimbatore,ISSUE,51,MO01095
TXN001247,2025-03-25,P001,Chengalpattu,ISSUE,155,MO02613
TXN001248,2025-03-10,P031,Chengalpattu,ISSUE,523,MO00143
TXN001249,2026-06-19,P027,Coimbatore,RECEIPT,693,PO01317
TXN001250,2026-06-13,P039,Coimbatore,RECEIPT,154,PO00405
TXN001251,2026-02-26,P033,Chennai,TRANSFER,840,TR00618
TXN001252,2026-06-10,P029,Chennai,ISSUE,503,MO01038
TXN001253,2025-04-29,P014,Chengalpattu,RECEIPT,238,PO00546
TXN001254,2026-05-31,P013,Hosur,ISSUE,938,MO01421
TXN001255,2025-05-01,P010,Hosur,ISSUE,132,MO02898
TXN001256,2025-03-22,P008,Coimbatore,TRANSFER,330,TR00866
TXN001257,2025-09-24,P042,Chengalpattu,RECEIPT,447,PO01465
TXN001258,2026-06-04,P012,Chengalpattu,ISSUE,762,MO01675
TXN001259,2026-04-14,P008,Chennai,ISSUE,212,MO01136
TXN001260,2026-04-05,P033,Chengalpattu,RECEIPT,253,PO01550
TXN001261,2025-08-24,P028,Hosur,ISSUE,306,MO00478
TXN001262,2025-05-15,P013,Chengalpattu,TRANSFER,905,TR00129
TXN001263,2026-07-10,P030,Hosur,TRANSFER,86,TR00556
TXN001264,2026-01-25,P009,Coimbatore,RECEIPT,657,PO01075
TXN001265,2025-09-23,P001,Hosur,ISSUE,120,MO02760
TXN001266,2025-02-26,P020,Chengalpattu,RECEIPT,382,PO00039
TXN001267,2025-12-18,P002,Chennai,ISSUE,972,MO01840
TXN001268,2025-06-29,P042,Coimbatore,RECEIPT,938,PO00544
TXN001269,2025-02-26,P018,Hosur,ISSUE,180,MO00232
TXN001270,2026-07-30,P025,Coimbatore,RECEIPT,455,PO01256
TXN001271,2025-08-17,P040,Chennai,RECEIPT,226,PO00596
TXN001272,2026-02-06,P010,Coimbatore,ISSUE,622,MO02136
TXN001273,2025-11-05,P027,Chennai,TRANSFER,906,TR00343
TXN001274,2025-08-06,P008,Coimbatore,TRANSFER,164,TR00161
TXN001275,2025-02-11,P014,Chennai,ISSUE,915,MO02258
TXN001276,2025-10-06,P012,Hosur,ISSUE,251,MO01744
TXN001277,2026-06-14,P030,Chengalpattu,TRANSFER,57,TR00112
TXN001278,2025-01-13,P029,Hosur,ISSUE,339,MO01821
TXN001279,2025-09-07,P006,Hosur,ISSUE,255,MO02946
TXN001280,2026-08-12,P011,Chengalpattu,ADJUSTMENT,-99,ADJ00639
TXN001281,2025-03-29,P041,Coimbatore,TRANSFER,204,TR00016
TXN001282,2025-11-25,P011,Chengalpattu,ISSUE,544,MO02831
TXN001283,2025-11-26,P018,Chennai,ISSUE,820,MO02893
TXN001284,2025-12-28,P024,Chennai,RECEIPT,760,PO00639
TXN001285,2025-12-21,P002,Chengalpattu,ISSUE,255,MO01167
TXN001286,2026-07-31,P004,Chengalpattu,ISSUE,900,MO02059
TXN001287,2025-08-09,P040,Chennai,RECEIPT,853,PO00496
TXN001288,2026-05-02,P022,Chennai,ISSUE,936,MO02509
TXN001289,2025-07-08,P039,Coimbatore,RECEIPT,255,PO00068
TXN001290,2026-02-13,P007,Chengalpattu,TRANSFER,300,TR00908
TXN001291,2025-12-19,P031,Chennai,RECEIPT,732,PO01545
TXN001292,2025-10-11,P024,Chennai,TRANSFER,312,TR00099
TXN001293,2025-12-31,P027,Hosur,TRANSFER,368,TR00570
TXN001294,2025-06-30,P026,Coimbatore,TRANSFER,545,TR00071
TXN001295,2025-11-03,P009,Chennai,ISSUE,586,MO01707
TXN001296,2025-08-09,P012,Coimbatore,ISSUE,595,MO00182
TXN001297,2025-01-04,P013,Hosur,RECEIPT,863,PO01938
TXN001298,2025-08-03,P033,Chengalpattu,RECEIPT,972,PO01634
TXN001299,2026-07-27,P014,Chennai,ISSUE,309,MO00658
TXN001300,2025-08-14,P026,Coimbatore,ISSUE,105,MO01998
TXN001301,2026-03-05,P028,Chennai,ISSUE,434,MO01231
TXN001302,2025-03-10,P023,Hosur,TRANSFER,866,TR00746
TXN001303,2026-01-03,P039,Coimbatore,ISSUE,251,MO02907
TXN001304,2025-03-31,P036,Coimbatore,ISSUE,561,MO01470
TXN001305,2026-03-09,P038,Coimbatore,ISSUE,59,MO00969
TXN001306,2026-07-15,P011,Coimbatore,RECEIPT,472,PO01768
TXN001307,2026-01-02,P044,Hosur,RECEIPT,168,PO00560
TXN001308,2026-01-15,P001,Coimbatore,ISSUE,474,MO02745
TXN001309,2026-03-28,P032,Chennai,TRANSFER,464,TR00960
TXN001310,2025-08-02,P017,Chengalpattu,ISSUE,369,MO02902
TXN001311,2026-08-11,P041,Chennai,ADJUSTMENT,-45,ADJ00708
TXN001312,2025-09-03,P033,Chengalpattu,RECEIPT,949,PO01108
TXN001313,2025-06-14,P015,Coimbatore,ADJUSTMENT,44,ADJ00037
TXN001314,2026-02-06,P018,Coimbatore,RECEIPT,206,PO00062
TXN001315,2025-01-19,P036,Chengalpattu,ISSUE,365,MO02476
TXN001316,2025-11-21,P036,Chengalpattu,ISSUE,55,MO00778
TXN001317,2025-08-19,P041,Hosur,RECEIPT,453,PO01914
TXN001318,2026-03-20,P016,Hosur,ISSUE,128,MO02739
TXN001319,2025-03-19,P029,Chengalpattu,RECEIPT,85,PO01054
TXN001320,2025-03-10,P043,Chennai,RECEIPT,58,PO00697
TXN001321,2025-10-23,P024,Coimbatore,ISSUE,678,MO01599
TXN001322,2026-03-22,P041,Chengalpattu,ISSUE,221,MO01402
TXN001323,2025-03-12,P008,Hosur,ISSUE,954,MO02267
TXN001324,2025-08-26,P032,Chengalpattu,TRANSFER,983,TR00372
TXN001325,2025-06-05,P011,Hosur,RECEIPT,517,PO00632
TXN001326,2025-02-26,P035,Hosur,RECEIPT,605,PO00019
TXN001327,2026-01-22,P036,Chennai,ADJUSTMENT,-80,ADJ00227
TXN001328,2025-08-25,P024,Chengalpattu,RECEIPT,998,PO00055
TXN001329,2025-07-03,P027,Chengalpattu,RECEIPT,951,PO01392
TXN001330,2026-05-12,P003,Hosur,RECEIPT,599,PO00201
TXN001331,2025-07-30,P023,Chennai,TRANSFER,504,TR00903
TXN001332,2025-11-11,P037,Coimbatore,ISSUE,788,MO02377
TXN001333,2026-07-29,P040,Coimbatore,RECEIPT,574,PO00612
TXN001334,2026-04-11,P003,Chennai,RECEIPT,373,PO00758
TXN001335,2026-07-02,P010,Coimbatore,ISSUE,424,MO00429
TXN001336,2025-07-23,P018,Hosur,RECEIPT,196,PO00728
TXN001337,2025-01-14,P030,Chennai,RECEIPT,837,PO01170
TXN001338,2025-07-29,P020,Chennai,ISSUE,529,MO00798
TXN001339,2025-07-28,P005,Coimbatore,RECEIPT,641,PO01359
TXN001340,2026-02-23,P013,Chengalpattu,RECEIPT,726,PO00795
TXN001341,2025-11-17,P015,Chennai,TRANSFER,725,TR00433
TXN001342,2026-01-14,P027,Chennai,RECEIPT,827,PO01120
TXN001343,2025-05-26,P042,Coimbatore,ISSUE,880,MO01756
TXN001344,2025-03-23,P028,Coimbatore,RECEIPT,428,PO01608
TXN001345,2026-02-06,P009,Coimbatore,ISSUE,508,MO01062
TXN001346,2026-05-09,P013,Coimbatore,ISSUE,200,MO01279
TXN001347,2026-02-02,P044,Coimbatore,ISSUE,732,MO02206
TXN001348,2026-02-13,P035,Coimbatore,ADJUSTMENT,93,ADJ00235
TXN001349,2026-02-08,P039,Hosur,RECEIPT,893,PO00678
TXN001350,2025-08-05,P003,Chengalpattu,TRANSFER,1,TR00135
TXN001351,2025-05-13,P010,Coimbatore,ISSUE,620,MO00178
TXN001352,2026-03-26,P030,Hosur,ISSUE,586,MO02511
TXN001353,2025-07-15,P039,Chengalpattu,ADJUSTMENT,-39,ADJ00809
TXN001354,2026-05-18,P013,Coimbatore,ISSUE,999,MO00119
TXN001355,2025-02-14,P017,Hosur,ISSUE,314,MO00418
TXN001356,2025-12-23,P012,Coimbatore,RECEIPT,416,PO01987
TXN001357,2026-07-17,P011,Hosur,ISSUE,579,MO00509
TXN001358,2026-06-03,P027,Chennai,RECEIPT,269,PO01400
TXN001359,2026-08-23,P023,Chengalpattu,RECEIPT,529,PO01076
TXN001360,2025-10-04,P013,Coimbatore,ISSUE,536,MO00152
TXN001361,2025-06-17,P035,Coimbatore,TRANSFER,688,TR00310
TXN001362,2026-04-18,P015,Coimbatore,RECEIPT,296,PO00461
TXN001363,2025-09-19,P017,Hosur,TRANSFER,785,TR00420
TXN001364,2026-08-12,P024,Chennai,RECEIPT,180,PO00066
TXN001365,2026-04-19,P026,Chengalpattu,ISSUE,534,MO01391
TXN001366,2026-03-20,P001,Coimbatore,TRANSFER,442,TR00396
TXN001367,2026-07-05,P045,Chennai,ISSUE,13,MO01833
TXN001368,2026-06-09,P011,Chennai,ISSUE,120,MO00970
TXN001369,2025-12-02,P041,Chennai,ISSUE,640,MO00173
TXN001370,2026-06-07,P027,Coimbatore,RECEIPT,894,PO00839
TXN001371,2025-04-26,P033,Chengalpattu,ISSUE,162,MO02591
TXN001372,2025-03-07,P008,Chennai,ISSUE,70,MO02495
TXN001373,2026-04-09,P024,Chengalpattu,RECEIPT,921,PO00396
TXN001374,2026-01-30,P042,Coimbatore,TRANSFER,326,TR00893
TXN001375,2025-06-15,P027,Coimbatore,ISSUE,642,MO02262
TXN001376,2026-08-07,P041,Coimbatore,ISSUE,677,MO00049
TXN001377,2025-08-27,P028,Chennai,ISSUE,133,MO02834
TXN001378,2026-04-23,P037,Hosur,RECEIPT,755,PO00479
TXN001379,2025-10-27,P002,Hosur,RECEIPT,82,PO00087
TXN001380,2025-06-12,P036,Chengalpattu,RECEIPT,610,PO01692
TXN001381,2026-04-09,P045,Hosur,ISSUE,827,MO01861
TXN001382,2025-10-28,P009,Chengalpattu,TRANSFER,660,TR00792
TXN001383,2026-05-08,P026,Coimbatore,RECEIPT,923,PO01946
TXN001384,2026-07-19,P039,Coimbatore,RECEIPT,187,PO00550
TXN001385,2026-07-19,P041,Coimbatore,TRANSFER,911,TR00224
TXN001386,2026-07-30,P045,Chengalpattu,RECEIPT,349,PO00182
TXN001387,2025-01-03,P033,Hosur,RECEIPT,64,PO00029
TXN001388,2026-03-18,P041,Coimbatore,RECEIPT,203,PO01435
TXN001389,2025-04-12,P012,Chennai,ISSUE,46,MO00066
TXN001390,2025-12-04,P045,Chengalpattu,TRANSFER,123,TR00705
TXN001391,2026-02-16,P033,Coimbatore,ISSUE,615,MO02945
TXN001392,2025-02-20,P014,Coimbatore,ISSUE,898,MO00210
TXN001393,2026-08-04,P002,Chengalpattu,ISSUE,777,MO02306
TXN001394,2025-01-10,P033,Hosur,TRANSFER,114,TR00076
TXN001395,2026-05-10,P012,Hosur,TRANSFER,838,TR00689
TXN001396,2025-08-06,P043,Hosur,ISSUE,701,MO02005
TXN001397,2025-08-24,P041,Hosur,ISSUE,26,MO01608
TXN001398,2025-09-14,P035,Hosur,ISSUE,656,MO01445
TXN001399,2026-06-09,P019,Chengalpattu,ISSUE,888,MO00208
TXN001400,2026-03-14,P032,Coimbatore,RECEIPT,155,PO01702
TXN001401,2025-12-24,P042,Hosur,ISSUE,174,MO01241
TXN001402,2025-07-18,P014,Chengalpattu,RECEIPT,832,PO00486
TXN001403,2026-03-24,P004,Chengalpattu,TRANSFER,248,TR00788
TXN001404,2026-05-13,P006,Hosur,ISSUE,249,MO00605
TXN001405,2026-01-29,P032,Chennai,RECEIPT,797,PO00502
TXN001406,2026-07-03,P027,Chengalpattu,RECEIPT,342,PO00839
TXN001407,2026-02-16,P012,Chennai,TRANSFER,432,TR00678
TXN001408,2026-05-20,P004,Hosur,ADJUSTMENT,-10,ADJ00216
TXN001409,2025-08-08,P016,Hosur,ISSUE,840,MO00727
TXN001410,2025-02-11,P012,Chennai,TRANSFER,676,TR00873
TXN001411,2026-06-21,P022,Hosur,RECEIPT,73,PO01909
TXN001412,2026-03-02,P044,Chennai,RECEIPT,948,PO00665
TXN001413,2025-11-10,P039,Chennai,TRANSFER,326,TR00565
TXN001414,2026-08-22,P028,Hosur,ISSUE,2,MO02252
TXN001415,2026-06-20,P041,Chennai,ISSUE,368,MO01236
TXN001416,2025-04-27,P033,Chennai,RECEIPT,628,PO00749
TXN001417,2025-02-15,P001,Chennai,RECEIPT,823,PO01355
TXN001418,2026-03-25,P004,Hosur,ISSUE,536,MO02559
TXN001419,2026-04-29,P025,Coimbatore,ADJUSTMENT,-85,ADJ00571
TXN001420,2025-09-28,P019,Coimbatore,RECEIPT,761,PO01803
TXN001421,2026-08-03,P027,Coimbatore,ISSUE,299,MO01861
TXN001422,2026-04-27,P032,Chennai,ADJUSTMENT,-60,ADJ00178
TXN001423,2025-09-16,P043,Coimbatore,RECEIPT,716,PO00007
TXN001424,2025-06-25,P029,Hosur,RECEIPT,591,PO01026
TXN001425,2025-10-03,P021,Coimbatore,RECEIPT,498,PO01653
TXN001426,2025-01-01,P004,Chengalpattu,ISSUE,188,MO02104
TXN001427,2026-03-15,P031,Hosur,RECEIPT,729,PO01616
TXN001428,2025-11-03,P032,Coimbatore,ISSUE,534,MO00619
TXN001429,2025-12-22,P037,Chengalpattu,TRANSFER,676,TR00068
TXN001430,2026-03-10,P002,Chengalpattu,TRANSFER,464,TR00681
TXN001431,2026-01-19,P043,Hosur,RECEIPT,812,PO01639
TXN001432,2026-08-25,P023,Coimbatore,RECEIPT,597,PO00785
TXN001433,2025-03-14,P038,Chengalpattu,ISSUE,479,MO01998
TXN001434,2025-06-25,P031,Chennai,RECEIPT,238,PO00910
TXN001435,2026-05-10,P029,Chennai,ADJUSTMENT,-99,ADJ00755
TXN001436,2026-08-17,P008,Coimbatore,TRANSFER,656,TR00388
TXN001437,2025-01-12,P040,Chennai,ISSUE,867,MO00506
TXN001438,2025-03-10,P039,Chengalpattu,TRANSFER,813,TR00362
TXN001439,2025-04-10,P006,Chennai,RECEIPT,658,PO00009
TXN001440,2025-04-24,P044,Chennai,RECEIPT,462,PO00921
TXN001441,2025-06-06,P028,Hosur,ISSUE,335,MO02308
TXN001442,2025-06-21,P041,Hosur,RECEIPT,231,PO00720
TXN001443,2025-03-03,P023,Hosur,ADJUSTMENT,-37,ADJ00102
TXN001444,2025-09-12,P001,Hosur,TRANSFER,532,TR00570
TXN001445,2026-04-06,P039,Chennai,TRANSFER,708,TR00887
TXN001446,2026-06-04,P045,Chennai,ADJUSTMENT,-3,ADJ00236
TXN001447,2026-07-11,P042,Hosur,ADJUSTMENT,-69,ADJ00289
TXN001448,2025-07-23,P020,Coimbatore,RECEIPT,29,PO00643
TXN001449,2026-01-21,P030,Chennai,RECEIPT,62,PO00515
TXN001450,2025-05-21,P021,Chengalpattu,ISSUE,743,MO01324
TXN001451,2026-03-21,P004,Coimbatore,RECEIPT,758,PO00809
TXN001452,2025-05-10,P016,Coimbatore,ISSUE,352,MO00978
TXN001453,2025-04-16,P030,Hosur,ISSUE,812,MO01354
TXN001454,2025-06-11,P023,Chengalpattu,RECEIPT,997,PO00286
TXN001455,2026-07-21,P010,Coimbatore,ISSUE,835,MO00397
TXN001456,2026-02-12,P040,Hosur,ISSUE,565,MO01222
TXN001457,2026-04-29,P034,Chengalpattu,ISSUE,450,MO02571
TXN001458,2026-08-20,P020,Hosur,ISSUE,100,MO00616
TXN001459,2026-05-06,P037,Chengalpattu,TRANSFER,255,TR00381
TXN001460,2025-11-25,P016,Hosur,ISSUE,115,MO00281
TXN001461,2025-11-24,P008,Chennai,RECEIPT,211,PO00727
TXN001462,2025-01-27,P042,Chengalpattu,ISSUE,702,MO01920
TXN001463,2025-06-18,P029,Hosur,ISSUE,801,MO00229
TXN001464,2026-06-22,P041,Chennai,RECEIPT,864,PO00524
TXN001465,2025-10-09,P002,Chennai,ISSUE,133,MO02582
TXN001466,2025-01-18,P030,Chennai,RECEIPT,754,PO00117
TXN001467,2026-07-05,P026,Hosur,ISSUE,929,MO01712
TXN001468,2026-01-04,P028,Chennai,ISSUE,646,MO02606
TXN001469,2026-03-01,P044,Hosur,RECEIPT,72,PO00988
TXN001470,2025-07-05,P028,Chennai,ISSUE,70,MO01998
TXN001471,2025-04-09,P002,Hosur,ADJUSTMENT,-79,ADJ00563
TXN001472,2026-08-24,P014,Chengalpattu,ISSUE,653,MO00725
TXN001473,2025-09-08,P014,Hosur,ISSUE,521,MO00079
TXN001474,2025-08-14,P002,Hosur,TRANSFER,51,TR00186
TXN001475,2026-03-19,P029,Coimbatore,ISSUE,838,MO02807
TXN001476,2025-11-19,P037,Chengalpattu,ISSUE,210,MO00615
TXN001477,2025-05-01,P010,Chengalpattu,ADJUSTMENT,95,ADJ00965
TXN001478,2025-01-29,P044,Coimbatore,RECEIPT,722,PO01548
TXN001479,2025-06-22,P038,Chennai,RECEIPT,720,PO00944
TXN001480,2026-05-18,P031,Hosur,ISSUE,826,MO01198
TXN001481,2025-12-17,P020,Coimbatore,ISSUE,554,MO02025
TXN001482,2025-07-11,P039,Chengalpattu,TRANSFER,672,TR00064
TXN001483,2025-06-15,P014,Hosur,RECEIPT,543,PO01907
TXN001484,2026-05-21,P010,Hosur,ADJUSTMENT,-76,ADJ00304
TXN001485,2026-01-28,P009,Chennai,ISSUE,806,MO01173
TXN001486,2025-12-28,P037,Chennai,ISSUE,379,MO00198
TXN001487,2026-06-24,P035,Chengalpattu,RECEIPT,429,PO01041
TXN001488,2025-03-17,P020,Coimbatore,RECEIPT,231,PO01740
TXN001489,2025-08-03,P044,Chengalpattu,ISSUE,158,MO02117
TXN001490,2025-12-13,P030,Chennai,ADJUSTMENT,58,ADJ00673
TXN001491,2025-04-25,P035,Hosur,ISSUE,220,MO00031
TXN001492,2026-06-23,P023,Coimbatore,RECEIPT,739,PO01026
TXN001493,2026-01-24,P015,Chennai,TRANSFER,692,TR00941
TXN001494,2025-11-13,P021,Chennai,ISSUE,38,MO00660
TXN001495,2025-01-26,P045,Chennai,ISSUE,454,MO01705
TXN001496,2025-01-13,P034,Coimbatore,ISSUE,915,MO00921
TXN001497,2026-08-29,P006,Coimbatore,ISSUE,261,MO02018
TXN001498,2026-01-22,P032,Coimbatore,RECEIPT,892,PO00821
TXN001499,2025-04-14,P030,Coimbatore,RECEIPT,758,PO01185
TXN001500,2026-05-23,P021,Chengalpattu,ISSUE,16,MO01522
TXN001501,2026-07-05,P038,Chengalpattu,RECEIPT,601,PO00942
TXN001502,2025-06-21,P024,Chengalpattu,ISSUE,649,MO01000
TXN001503,2026-08-12,P020,Coimbatore,RECEIPT,700,PO00507
TXN001504,2025-11-21,P026,Hosur,ISSUE,214,MO00169
TXN001505,2025-05-26,P038,Chengalpattu,TRANSFER,775,TR00516
TXN001506,2026-06-12,P027,Chennai,RECEIPT,227,PO01024
TXN001507,2025-03-20,P015,Hosur,ISSUE,433,MO01177
TXN001508,2025-07-05,P003,Chennai,ISSUE,398,MO00605
TXN001509,2025-12-25,P004,Hosur,TRANSFER,440,TR00589
TXN001510,2026-05-03,P035,Coimbatore,RECEIPT,530,PO01097
TXN001511,2025-01-17,P013,Chengalpattu,ISSUE,531,MO02779
TXN001512,2026-06-30,P008,Coimbatore,ISSUE,596,MO00921
TXN001513,2026-06-07,P034,Hosur,RECEIPT,859,PO01424
TXN001514,2026-01-18,P036,Chennai,ISSUE,881,MO00592
TXN001515,2025-01-16,P034,Chengalpattu,TRANSFER,424,TR00524
TXN001516,2025-08-16,P010,Chennai,ISSUE,785,MO01312
TXN001517,2026-02-08,P014,Hosur,ISSUE,665,MO01090
TXN001518,2025-09-16,P001,Chengalpattu,ISSUE,980,MO01990
TXN001519,2025-04-11,P018,Chennai,ISSUE,198,MO02861
TXN001520,2025-01-26,P026,Coimbatore,RECEIPT,121,PO01934
TXN001521,2026-06-27,P033,Hosur,RECEIPT,984,PO01339
TXN001522,2025-09-30,P014,Chennai,RECEIPT,910,PO00232
TXN001523,2025-04-19,P020,Hosur,RECEIPT,703,PO00502
TXN001524,2025-12-04,P043,Chennai,RECEIPT,878,PO01938
TXN001525,2025-08-15,P040,Hosur,ISSUE,320,MO01864
TXN001526,2026-04-12,P020,Hosur,ISSUE,926,MO02101
TXN001527,2026-03-09,P038,Coimbatore,ISSUE,496,MO00999
TXN001528,2026-01-31,P014,Hosur,RECEIPT,527,PO00415
TXN001529,2026-06-25,P020,Chennai,RECEIPT,626,PO01643
TXN001530,2025-09-28,P033,Chengalpattu,RECEIPT,244,PO00388
TXN001531,2025-02-28,P014,Hosur,RECEIPT,602,PO00883
TXN001532,2025-05-03,P021,Chengalpattu,ISSUE,648,MO01437
TXN001533,2026-07-16,P006,Chennai,ISSUE,910,MO02166
TXN001534,2026-01-30,P010,Coimbatore,ADJUSTMENT,7,ADJ00460
TXN001535,2026-02-16,P039,Chennai,ISSUE,75,MO00295
TXN001536,2025-07-30,P008,Hosur,ISSUE,560,MO01110
TXN001537,2026-04-25,P030,Chengalpattu,TRANSFER,818,TR00151
TXN001538,2026-06-05,P038,Chengalpattu,RECEIPT,633,PO00371
TXN001539,2025-08-31,P008,Chennai,ISSUE,753,MO00512
TXN001540,2026-06-02,P010,Coimbatore,RECEIPT,214,PO00718
TXN001541,2025-08-25,P041,Chengalpattu,RECEIPT,834,PO00770
TXN001542,2026-04-25,P027,Coimbatore,ISSUE,647,MO02270
TXN001543,2026-02-20,P020,Hosur,RECEIPT,326,PO00371
TXN001544,2025-08-17,P036,Hosur,RECEIPT,888,PO00280
TXN001545,2025-08-02,P025,Hosur,ADJUSTMENT,-77,ADJ00321
TXN001546,2025-12-29,P022,Chengalpattu,RECEIPT,668,PO01000
TXN001547,2026-04-15,P033,Coimbatore,ISSUE,746,MO00675
TXN001548,2026-01-14,P022,Chennai,TRANSFER,722,TR00206
TXN001549,2025-04-28,P017,Chengalpattu,RECEIPT,237,PO00309
TXN001550,2025-09-18,P028,Chengalpattu,ISSUE,993,MO01329
TXN001551,2025-03-04,P019,Hosur,ISSUE,687,MO01306
TXN001552,2025-04-02,P039,Chennai,ISSUE,935,MO01895
TXN001553,2026-05-01,P014,Coimbatore,ISSUE,644,MO01514
TXN001554,2025-01-07,P032,Chengalpattu,ISSUE,742,MO00668
TXN001555,2026-01-02,P015,Coimbatore,ISSUE,250,MO01940
TXN001556,2026-04-16,P014,Chengalpattu,ISSUE,775,MO00919
TXN001557,2026-02-07,P005,Coimbatore,RECEIPT,58,PO00521
TXN001558,2025-06-22,P001,Coimbatore,ISSUE,234,MO00793
TXN001559,2026-02-07,P039,Hosur,RECEIPT,39,PO00119
TXN001560,2025-03-15,P013,Chengalpattu,RECEIPT,191,PO00324
TXN001561,2025-08-01,P011,Coimbatore,ISSUE,635,MO01742
TXN001562,2025-01-22,P036,Chengalpattu,RECEIPT,771,PO01893
TXN001563,2025-08-09,P012,Hosur,TRANSFER,379,TR00222
TXN001564,2025-12-15,P043,Chennai,ISSUE,225,MO01738
TXN001565,2026-03-20,P002,Chengalpattu,ISSUE,865,MO00623
TXN001566,2026-04-25,P018,Chengalpattu,ISSUE,155,MO02305
TXN001567,2026-07-06,P005,Chengalpattu,RECEIPT,800,PO00709
TXN001568,2025-10-25,P021,Hosur,ISSUE,610,MO00137
TXN001569,2025-07-18,P023,Coimbatore,ISSUE,463,MO02485
TXN001570,2025-11-19,P034,Chengalpattu,ISSUE,764,MO00702
TXN001571,2025-10-29,P006,Hosur,ISSUE,278,MO01712
TXN001572,2026-07-15,P043,Coimbatore,ISSUE,302,MO00038
TXN001573,2025-12-14,P045,Hosur,ISSUE,808,MO01570
TXN001574,2025-09-30,P027,Coimbatore,TRANSFER,161,TR00687
TXN001575,2025-01-09,P032,Chengalpattu,ISSUE,801,MO02492
TXN001576,2025-07-16,P034,Chennai,ISSUE,778,MO00115
TXN001577,2025-08-27,P028,Chennai,ISSUE,302,MO01416
TXN001578,2025-07-14,P028,Chennai,ADJUSTMENT,-89,ADJ00906
TXN001579,2025-01-11,P008,Chennai,RECEIPT,446,PO00630
TXN001580,2025-12-26,P039,Coimbatore,ISSUE,385,MO00056
